file,line,config_object,enclosing_class,key,value_kind,domain,default,description
idaes/apps/caprese/dynamic_block.py,73,CONFIG,_DynamicBlockData,tee,ConfigValue,bool,True,
idaes/apps/caprese/dynamic_block.py,82,CONFIG,_DynamicBlockData,outlvl,ConfigValue,,idaeslog.INFO,
idaes/apps/grid_integration/coordinator.py,114,config,DoubleLoopCoordinator,bidding_generator,ConfigValue,str,None,Specifies the generator we derive bidding strategies for.
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,180,CONFIG,DesignModelData,model_func,ConfigValue,,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,186,CONFIG,DesignModelData,model_args,ConfigValue,,{},
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,193,CONFIG,DesignModelData,fixed_design_data,ConfigValue,dict,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,200,CONFIG,DesignModelData,variable_design_data,ConfigValue,is_valid_variable_design_data,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,324,CONFIG,OperationModelData,model_func,ConfigValue,,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,330,CONFIG,OperationModelData,model_args,ConfigValue,,{},
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,337,CONFIG,OperationModelData,declare_op_vars,ConfigValue,Bool,True,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,348,CONFIG,OperationModelData,declare_lmp_param,ConfigValue,Bool,True,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,359,CONFIG,OperationModelData,polynomial_surrogate_data,ConfigValue,is_valid_polynomial_surrogate_data,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,367,CONFIG,OperationModelData,design_block_name,ConfigValue,str,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,374,CONFIG,OperationModelData,commodity,ConfigValue,str,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,381,CONFIG,OperationModelData,capacity,ConfigValue,,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,385,CONFIG,OperationModelData,op_range_lb,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,392,CONFIG,OperationModelData,minimum_up_time,ConfigValue,PositiveInt,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,403,CONFIG,OperationModelData,minimum_down_time,ConfigValue,PositiveInt,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,414,CONFIG,OperationModelData,startup_rate,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,421,CONFIG,OperationModelData,shutdown_rate,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,428,CONFIG,OperationModelData,rampup_rate,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,435,CONFIG,OperationModelData,rampdown_rate,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,443,CONFIG,OperationModelData,startup_types,ConfigValue,is_valid_startup_types,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,568,CONFIG,StorageModelData,time_interval,ConfigValue,NonNegativeFloat,1,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,576,CONFIG,StorageModelData,charge_efficiency,ConfigValue,"is_in_range(0, 1)",1,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,584,CONFIG,StorageModelData,discharge_efficiency,ConfigValue,"is_in_range(0, 1)",1,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,592,CONFIG,StorageModelData,min_holdup,ConfigValue,_is_valid_data_type_for_storage_model,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,599,CONFIG,StorageModelData,max_holdup,ConfigValue,_is_valid_data_type_for_storage_model,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,606,CONFIG,StorageModelData,max_charge_rate,ConfigValue,_is_valid_data_type_for_storage_model,,
idaes/apps/grid_integration/pricetaker/design_and_operation_models.py,613,CONFIG,StorageModelData,max_discharge_rate,ConfigValue,_is_valid_data_type_for_storage_model,,
idaes/apps/grid_integration/pricetaker/price_taker_model.py,69,CONFIG,,seed,ConfigValue,NonNegativeInt,20,
idaes/apps/grid_integration/pricetaker/price_taker_model.py,77,CONFIG,,horizon_length,ConfigValue,PositiveInt,,
idaes/apps/grid_integration/pricetaker/price_taker_model.py,84,CONFIG,,num_clusters_range,ConfigValue,"ListOf(int, PositiveInt)","(5, 30)",
idaes/apps/grid_integration/pricetaker/price_taker_model.py,92,CONFIG,,num_clusters,ConfigValue,PositiveInt,,
idaes/apps/grid_integration/pricetaker/price_taker_model.py,99,CONFIG,,lmp_data,ConfigValue,ListOf(float),,
idaes/apps/grid_integration/pricetaker/price_taker_model.py,108,CONFIG,,minimum_up_time,ConfigValue,PositiveInt,,
idaes/apps/grid_integration/pricetaker/price_taker_model.py,115,CONFIG,,minimum_down_time,ConfigValue,PositiveInt,,
idaes/apps/grid_integration/pricetaker/price_taker_model.py,124,CONFIG,,lifetime,ConfigValue,PositiveInt,,
idaes/apps/grid_integration/pricetaker/price_taker_model.py,131,CONFIG,,discount_rate,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/price_taker_model.py,138,CONFIG,,corporate_tax_rate,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/price_taker_model.py,145,CONFIG,,annualization_factor,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/price_taker_model.py,152,CONFIG,,cash_inflow_scale_factor,ConfigValue,NonNegativeFloat,,
idaes/apps/grid_integration/pricetaker/price_taker_model.py,160,CONFIG,,startup_types,ConfigValue,is_valid_startup_types,,
idaes/apps/grid_integration/pricetaker/unit_commitment.py,37,config,UnitCommitmentData,startup_rate,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/unit_commitment.py,44,config,UnitCommitmentData,shutdown_rate,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/unit_commitment.py,51,config,UnitCommitmentData,rampup_rate,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/unit_commitment.py,58,config,UnitCommitmentData,rampdown_rate,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/unit_commitment.py,65,config,UnitCommitmentData,op_range_lb,ConfigValue,"is_in_range(0, 1)",,
idaes/apps/grid_integration/pricetaker/unit_commitment.py,72,config,UnitCommitmentData,capacity,ConfigValue,,,
idaes/config.py,148,cfg,ConfigBlockJSONEncoder,warning_to_exception,pyomo.common.config.ConfigValue,bool,False,Convert any logged warnings or errors to exceptions
idaes/config.py,157,cfg,ConfigBlockJSONEncoder,deprecation_to_exception,pyomo.common.config.ConfigValue,bool,False,Convert any logged deprecation warnings to exceptions
idaes/config.py,166,cfg,ConfigBlockJSONEncoder,logging,pyomo.common.config.ConfigBlock,,,Logging configuration dictionary
idaes/config.py,175,cfg['logging'],ConfigBlockJSONEncoder,version,pyomo.common.config.ConfigValue,int,1,
idaes/config.py,178,cfg['logging'],ConfigBlockJSONEncoder,disable_existing_loggers,pyomo.common.config.ConfigValue,bool,False,
idaes/config.py,182,cfg['logging'],ConfigBlockJSONEncoder,formatters,pyomo.common.config.ConfigBlock,,,
idaes/config.py,183,cfg['logging']['formatters'],ConfigBlockJSONEncoder,default_format,pyomo.common.config.ConfigBlock,,,
idaes/config.py,186,cfg['logging']['formatters']['default_format'],ConfigBlockJSONEncoder,format,pyomo.common.config.ConfigValue,str,'%(asctime)s [%(levelname)s] %(name)s: %(message)s',
idaes/config.py,192,cfg['logging']['formatters']['default_format'],ConfigBlockJSONEncoder,datefmt,pyomo.common.config.ConfigValue,str,'%Y-%m-%d %H:%M:%S',
idaes/config.py,196,cfg['logging']['formatters'],ConfigBlockJSONEncoder,blank_format,pyomo.common.config.ConfigBlock,,,
idaes/config.py,199,cfg['logging']['formatters']['blank_format'],ConfigBlockJSONEncoder,format,pyomo.common.config.ConfigValue,str,'%(message)s',
idaes/config.py,203,cfg['logging'],ConfigBlockJSONEncoder,handlers,pyomo.common.config.ConfigBlock,,,
idaes/config.py,204,cfg['logging']['handlers'],ConfigBlockJSONEncoder,console,pyomo.common.config.ConfigBlock,,,
idaes/config.py,207,cfg['logging']['handlers']['console'],ConfigBlockJSONEncoder,class,pyomo.common.config.ConfigValue,str,'logging.StreamHandler',
idaes/config.py,211,cfg['logging']['handlers']['console'],ConfigBlockJSONEncoder,formatter,pyomo.common.config.ConfigValue,str,'default_format',
idaes/config.py,215,cfg['logging']['handlers']['console'],ConfigBlockJSONEncoder,stream,pyomo.common.config.ConfigValue,str,'ext://sys.stdout',
idaes/config.py,219,cfg['logging']['handlers'],ConfigBlockJSONEncoder,console_blank,pyomo.common.config.ConfigBlock,,,
idaes/config.py,222,cfg['logging']['handlers']['console_blank'],ConfigBlockJSONEncoder,class,pyomo.common.config.ConfigValue,str,'logging.StreamHandler',
idaes/config.py,226,cfg['logging']['handlers']['console_blank'],ConfigBlockJSONEncoder,formatter,pyomo.common.config.ConfigValue,str,'blank_format',
idaes/config.py,230,cfg['logging']['handlers']['console_blank'],ConfigBlockJSONEncoder,stream,pyomo.common.config.ConfigValue,str,'ext://sys.stdout',
idaes/config.py,234,cfg['logging'],ConfigBlockJSONEncoder,loggers,pyomo.common.config.ConfigValue,dict,"{'idaes': {'level': 'INFO', 'propagate': True, 'handlers': ['console']}, 'idaes.solve': {'propagate': False, 'handlers': ['console']}, 'idaes.init': {'propag...",
idaes/config.py,250,cfg,ConfigBlockJSONEncoder,properties,pyomo.common.config.ConfigBlock,,,Physical-property-related options
idaes/config.py,258,cfg['properties'],ConfigBlockJSONEncoder,helmholtz,pyomo.common.config.ConfigBlock,,,Helmholtz equation of state configuration block
idaes/config.py,266,cfg['properties']['helmholtz'],ConfigBlockJSONEncoder,parameter_file_path,pyomo.common.config.ConfigValue,str,None,Helmholtz parameter file path
idaes/config.py,277,cfg,ConfigBlockJSONEncoder,ipopt,pyomo.common.config.ConfigBlock,,,Default config for 'ipopt' solver
idaes/config.py,285,cfg['ipopt'],ConfigBlockJSONEncoder,options,pyomo.common.config.ConfigBlock,,,Default solver options for 'ipopt'
idaes/config.py,294,cfg['ipopt']['options'],ConfigBlockJSONEncoder,nlp_scaling_method,pyomo.common.config.ConfigValue,str,'gradient-based',Ipopt NLP scaling method
idaes/config.py,304,cfg['ipopt']['options'],ConfigBlockJSONEncoder,tol,pyomo.common.config.ConfigValue,float,1e-06,Ipopt tol option
idaes/config.py,314,cfg['ipopt']['options'],ConfigBlockJSONEncoder,max_iter,pyomo.common.config.ConfigValue,int,200,Ipopt max_iter option
idaes/config.py,324,cfg,ConfigBlockJSONEncoder,ipopt_v2,pyomo.common.config.ConfigBlock,,,Default config for 'ipopt' solver
idaes/config.py,331,cfg['ipopt_v2'],ConfigBlockJSONEncoder,options,pyomo.common.config.ConfigBlock,,,Default solver options for 'ipopt'
idaes/config.py,339,cfg['ipopt_v2']['options'],ConfigBlockJSONEncoder,nlp_scaling_method,pyomo.common.config.ConfigValue,str,'gradient-based',Ipopt NLP scaling method
idaes/config.py,348,cfg['ipopt_v2']['options'],ConfigBlockJSONEncoder,tol,pyomo.common.config.ConfigValue,float,1e-06,Ipopt tol option
idaes/config.py,357,cfg['ipopt_v2']['options'],ConfigBlockJSONEncoder,max_iter,pyomo.common.config.ConfigValue,int,200,Ipopt max_iter option
idaes/config.py,366,cfg['ipopt_v2']['options'],ConfigBlockJSONEncoder,linear_solver,pyomo.common.config.ConfigValue,str,'ma57',Linear solver to be used by IPOPT
idaes/config.py,375,cfg['ipopt_v2'],ConfigBlockJSONEncoder,writer_config,pyomo.common.config.ConfigBlock,,,Default writer configuration for 'ipopt'
idaes/config.py,384,cfg['ipopt_v2']['writer_config'],ConfigBlockJSONEncoder,scale_model,pyomo.common.config.ConfigValue,Bool,True,Whether to apply model scaling in writer
idaes/config.py,393,cfg['ipopt_v2']['writer_config'],ConfigBlockJSONEncoder,linear_presolve,pyomo.common.config.ConfigValue,Bool,True,Whether to apply linear presolve in writer
idaes/config.py,402,cfg,ConfigBlockJSONEncoder,ipopt_l1,pyomo.common.config.ConfigBlock,,,Default config for 'ipopt_l1' solver
idaes/config.py,411,cfg['ipopt_l1'],ConfigBlockJSONEncoder,options,pyomo.common.config.ConfigBlock,,,Default solver options for 'ipopt_l1'
idaes/config.py,420,cfg['ipopt_l1']['options'],ConfigBlockJSONEncoder,nlp_scaling_method,pyomo.common.config.ConfigValue,str,'gradient-based',Ipopt_l1 NLP scaling method
idaes/config.py,430,cfg['ipopt_l1']['options'],ConfigBlockJSONEncoder,tol,pyomo.common.config.ConfigValue,float,1e-06,Ipopt_l1 tol option
idaes/config.py,440,cfg['ipopt_l1']['options'],ConfigBlockJSONEncoder,max_iter,pyomo.common.config.ConfigValue,int,200,Ipopt_l1 max_iter option
idaes/config.py,450,cfg,ConfigBlockJSONEncoder,petsc_ts,pyomo.common.config.ConfigBlock,,,Default config for 'petsc_ts' solver
idaes/config.py,459,cfg['petsc_ts'],ConfigBlockJSONEncoder,options,pyomo.common.config.ConfigBlock,,,Default solver options for 'petsc_ts'
idaes/config.py,468,cfg['petsc_ts']['options'],ConfigBlockJSONEncoder,--ts_save_trajectory,pyomo.common.config.ConfigValue,int,1,Save the trajectory data from PETSc
idaes/config.py,478,cfg['petsc_ts']['options'],ConfigBlockJSONEncoder,--ts_max_snes_failures,pyomo.common.config.ConfigValue,int,200,Number of nonlinear solver failures before giving up
idaes/config.py,488,cfg['petsc_ts']['options'],ConfigBlockJSONEncoder,--ts_max_reject,pyomo.common.config.ConfigValue,int,20,Maximum number of time steps to reject
idaes/config.py,498,cfg['petsc_ts']['options'],ConfigBlockJSONEncoder,--ts_type,pyomo.common.config.ConfigValue,str,'beuler',TS solver to use
idaes/config.py,508,cfg['petsc_ts']['options'],ConfigBlockJSONEncoder,--ts_adapt_type,pyomo.common.config.ConfigValue,str,'basic',TS adaptive step size method to use
idaes/config.py,518,cfg['petsc_ts']['options'],ConfigBlockJSONEncoder,--ts_exact_final_time,pyomo.common.config.ConfigValue,str,'matchstep',How to handle the final time step
idaes/config.py,528,cfg,ConfigBlockJSONEncoder,default_solver,pyomo.common.config.ConfigValue,str,'ipopt',Default solver. See Pyomo's SolverFactory for details.
idaes/config.py,538,cfg,ConfigBlockJSONEncoder,use_idaes_solvers,pyomo.common.config.ConfigValue,bool,True,"If True, search the IDAES bin directory for executables first; otherwise, use IDAES bin directory as last resort."
idaes/config.py,553,cfg,ConfigBlockJSONEncoder,use_idaes_solver_config,pyomo.common.config.ConfigValue,bool,False,"If True, use the configure IDAES solver default options."
idaes/config.py,563,cfg,ConfigBlockJSONEncoder,valid_logger_tags,pyomo.common.config.ConfigValue,set,"set(['framework', 'model', 'flowsheet', 'unit', 'control_volume', 'properties', 'reactions', 'ui'])",List of valid logger tags
idaes/config.py,583,cfg,ConfigBlockJSONEncoder,logger_tags,pyomo.common.config.ConfigValue,set,"set(['framework', 'model', 'flowsheet', 'unit', 'control_volume', 'properties', 'reactions'])",List of logger tags to allow
idaes/config.py,602,cfg,ConfigBlockJSONEncoder,logger_capture_solver,pyomo.common.config.ConfigValue,,True,Solver output captured by logger?
idaes/config.py,610,cfg,ConfigBlockJSONEncoder,reporting_units,pyomo.common.config.ConfigValue,,default_uom,Units of measurement for reporting quantities
idaes/core/base/components.py,43,CONFIG,ComponentData,valid_phase_types,ConfigValue,ListOf(PhaseType),,
idaes/core/base/components.py,51,CONFIG,ComponentData,elemental_composition,ConfigValue,dict,,Elemental composition of component
idaes/core/base/components.py,61,CONFIG,ComponentData,henry_component,ConfigValue,dict,,Phases in which component follows Henry's Law
idaes/core/base/components.py,71,CONFIG,ComponentData,vol_mol_liq_comp,ConfigValue,,,Method to use to calculate liquid phase molar volume
idaes/core/base/components.py,79,CONFIG,ComponentData,vol_mol_sol_comp,ConfigValue,,,Method to use to calculate solid phase molar volume
idaes/core/base/components.py,87,CONFIG,ComponentData,dens_mol_liq_comp,ConfigValue,,,Method to use to calculate liquid phase molar density
idaes/core/base/components.py,95,CONFIG,ComponentData,dens_mol_sol_comp,ConfigValue,,,Method to use to calculate solid phase molar density
idaes/core/base/components.py,104,CONFIG,ComponentData,cp_mol_liq_comp,ConfigValue,,,Method to calculate liquid component specific heats
idaes/core/base/components.py,108,CONFIG,ComponentData,cp_mol_sol_comp,ConfigValue,,,Method to calculate solid component specific heats
idaes/core/base/components.py,112,CONFIG,ComponentData,cp_mol_ig_comp,ConfigValue,,,Method to calculate ideal gas component specific heats
idaes/core/base/components.py,118,CONFIG,ComponentData,enth_mol_liq_comp,ConfigValue,,,Method to calculate liquid component molar enthalpies
idaes/core/base/components.py,124,CONFIG,ComponentData,enth_mol_sol_comp,ConfigValue,,,Method to calculate solid component molar enthalpies
idaes/core/base/components.py,128,CONFIG,ComponentData,enth_mol_ig_comp,ConfigValue,,,Method to calculate ideal gas component molar enthalpies
idaes/core/base/components.py,134,CONFIG,ComponentData,entr_mol_liq_comp,ConfigValue,,,Method to calculate liquid component molar entropies
idaes/core/base/components.py,138,CONFIG,ComponentData,entr_mol_sol_comp,ConfigValue,,,Method to calculate solid component molar entropies
idaes/core/base/components.py,142,CONFIG,ComponentData,entr_mol_ig_comp,ConfigValue,,,Method to calculate ideal gas component molar entropies
idaes/core/base/components.py,149,CONFIG,ComponentData,diffus_phase_comp,ConfigValue,,,Method to calculate component diffusivities in each phase. Must be a dict with keys being phase names.
idaes/core/base/components.py,156,CONFIG,ComponentData,visc_d_phase_comp,ConfigValue,,,Method to calculate pure component viscosities in each phase. Must be a dict with keys being phase names.
idaes/core/base/components.py,163,CONFIG,ComponentData,therm_cond_phase_comp,ConfigValue,,,Method to calculate pure component thermal conductivities in each phase. Must be a dict with keys being phase names.
idaes/core/base/components.py,170,CONFIG,ComponentData,has_vapor_pressure,ConfigValue,Bool,True,Flag indicating whether component has a vapor pressure
idaes/core/base/components.py,178,CONFIG,ComponentData,pressure_sat_comp,ConfigValue,,,Method to use to calculate saturation pressure
idaes/core/base/components.py,182,CONFIG,ComponentData,relative_permittivity_liq_comp,ConfigValue,,,Method to use to calculate liquid phase relative permittivity
idaes/core/base/components.py,189,CONFIG,ComponentData,phase_equilibrium_form,ConfigValue,dict,,Form of phase equilibrium constraints for component
idaes/core/base/components.py,197,CONFIG,ComponentData,parameter_data,ConfigValue,dict,{},Dict containing initialization data for parameters
idaes/core/base/components.py,206,CONFIG,ComponentData,_component_list_exists,ConfigValue,,False,
idaes/core/base/components.py,214,CONFIG,ComponentData,_electrolyte,ConfigValue,,False,
idaes/core/base/components.py,449,CONFIG,IonData,charge,ConfigValue,int,,
idaes/core/base/components.py,557,CONFIG,ApparentData,dissociation_species,ConfigValue,dict,None,Dict of dissociation species
idaes/core/base/control_volume1d.py,369,CONFIG,ControlVolume1DBlockData,area_definition,ConfigValue,In(DistributedVars),DistributedVars.uniform,Argument for defining form of area variable
idaes/core/base/control_volume1d.py,383,CONFIG,ControlVolume1DBlockData,transformation_method,ConfigValue,is_transformation_method,None,DAE transformation method
idaes/core/base/control_volume1d.py,393,CONFIG,ControlVolume1DBlockData,transformation_scheme,ConfigValue,is_transformation_scheme,None,DAE transformation scheme
idaes/core/base/control_volume1d.py,403,CONFIG,ControlVolume1DBlockData,finite_elements,ConfigValue,int,None,Number of finite elements
idaes/core/base/control_volume1d.py,413,CONFIG,ControlVolume1DBlockData,collocation_points,ConfigValue,int,None,Number of collocation points
idaes/core/base/control_volume_base.py,718,CONFIG_Template,ControlVolumeScalerBase,dynamic,ConfigValue,DefaultBool,useDefault,Dynamic model flag
idaes/core/base/control_volume_base.py,732,CONFIG_Template,ControlVolumeScalerBase,has_holdup,ConfigValue,Bool,False,Holdup construction flag
idaes/core/base/control_volume_base.py,746,CONFIG_Template,ControlVolumeScalerBase,material_balance_type,ConfigValue,In(MaterialBalanceType),MaterialBalanceType.componentPhase,Material balance construction flag
idaes/core/base/control_volume_base.py,762,CONFIG_Template,ControlVolumeScalerBase,energy_balance_type,ConfigValue,In(EnergyBalanceType),EnergyBalanceType.enthalpyTotal,Energy balance construction flag
idaes/core/base/control_volume_base.py,778,CONFIG_Template,ControlVolumeScalerBase,momentum_balance_type,ConfigValue,In(MomentumBalanceType),MomentumBalanceType.pressureTotal,Momentum balance construction flag
idaes/core/base/control_volume_base.py,794,CONFIG_Template,ControlVolumeScalerBase,has_rate_reactions,ConfigValue,Bool,False,Rate reaction construction flag
idaes/core/base/control_volume_base.py,808,CONFIG_Template,ControlVolumeScalerBase,has_equilibrium_reactions,ConfigValue,Bool,False,Equilibrium reaction construction flag
idaes/core/base/control_volume_base.py,822,CONFIG_Template,ControlVolumeScalerBase,has_phase_equilibrium,ConfigValue,Bool,False,Phase equilibrium construction flag
idaes/core/base/control_volume_base.py,836,CONFIG_Template,ControlVolumeScalerBase,has_mass_transfer,ConfigValue,Bool,False,Mass transfer term construction flag
idaes/core/base/control_volume_base.py,849,CONFIG_Template,ControlVolumeScalerBase,has_heat_of_reaction,ConfigValue,Bool,False,Heat of reaction term construction flag
idaes/core/base/control_volume_base.py,862,CONFIG_Template,ControlVolumeScalerBase,has_heat_transfer,ConfigValue,Bool,False,Heat transfer term construction flag
idaes/core/base/control_volume_base.py,875,CONFIG_Template,ControlVolumeScalerBase,has_work_transfer,ConfigValue,Bool,False,Work transfer term construction flag
idaes/core/base/control_volume_base.py,888,CONFIG_Template,ControlVolumeScalerBase,has_enthalpy_transfer,ConfigValue,Bool,False,Enthalpy transfer term construction flag
idaes/core/base/control_volume_base.py,901,CONFIG_Template,ControlVolumeScalerBase,has_pressure_change,ConfigValue,Bool,False,Pressure change term construction flag
idaes/core/base/control_volume_base.py,915,CONFIG_Template,ControlVolumeScalerBase,property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for control volume
idaes/core/base/control_volume_base.py,928,CONFIG_Template,ControlVolumeScalerBase,property_package_args,ConfigBlock,,,Arguments to use for constructing property packages
idaes/core/base/control_volume_base.py,940,CONFIG_Template,ControlVolumeScalerBase,reaction_package,ConfigValue,is_reaction_parameter_block,None,Reaction package to use for control volume
idaes/core/base/control_volume_base.py,953,CONFIG_Template,ControlVolumeScalerBase,reaction_package_args,ConfigBlock,,,Arguments to use for constructing reaction packages
idaes/core/base/control_volume_base.py,987,CONFIG,ControlVolumeBlockData,dynamic,ConfigValue,DefaultBool,useDefault,Dynamic model flag
idaes/core/base/control_volume_base.py,1001,CONFIG,ControlVolumeBlockData,has_holdup,ConfigValue,DefaultBool,useDefault,Holdup construction flag
idaes/core/base/control_volume_base.py,1015,CONFIG,ControlVolumeBlockData,property_package,ConfigValue,is_physical_parameter_block,useDefault,Property package to use for control volume
idaes/core/base/control_volume_base.py,1028,CONFIG,ControlVolumeBlockData,property_package_args,ConfigBlock,,,Arguments to use for constructing property packages
idaes/core/base/control_volume_base.py,1038,CONFIG,ControlVolumeBlockData,reaction_package,ConfigValue,is_reaction_parameter_block,None,Reaction package to use for control volume
idaes/core/base/control_volume_base.py,1051,CONFIG,ControlVolumeBlockData,reaction_package_args,ConfigBlock,,,Arguments to use for constructing reaction packages
idaes/core/base/control_volume_base.py,1063,CONFIG,ControlVolumeBlockData,auto_construct,ConfigValue,Bool,False,Argument indicating whether ControlVolume should automatically construct balance equations
idaes/core/base/costing_base.py,604,CONFIG,UnitModelCostingBlockData,flowsheet_costing_block,ConfigValue,assert_flowsheet_costing_block,,
idaes/core/base/costing_base.py,611,CONFIG,UnitModelCostingBlockData,costing_method,ConfigValue,,,
idaes/core/base/costing_base.py,620,CONFIG,UnitModelCostingBlockData,costing_method_arguments,ConfigValue,dict,{},
idaes/core/base/flowsheet_model.py,112,CONFIG,FlowsheetBlockData,dynamic,ConfigValue,DefaultBool,useDefault,Dynamic model flag
idaes/core/base/flowsheet_model.py,126,CONFIG,FlowsheetBlockData,time,ConfigValue,is_time_domain,None,Flowsheet time domain
idaes/core/base/flowsheet_model.py,138,CONFIG,FlowsheetBlockData,time_set,ConfigValue,ListOf(float),[0],Set of points for initializing time domain
idaes/core/base/flowsheet_model.py,149,CONFIG,FlowsheetBlockData,time_units,ConfigValue,,,Units for time domain
idaes/core/base/flowsheet_model.py,157,CONFIG,FlowsheetBlockData,default_property_package,ConfigValue,is_physical_parameter_block,None,Default property package to use in flowsheet
idaes/core/base/phases.py,53,CONFIG,PhaseData,component_list,ConfigValue,list,None,List of components in phase
idaes/core/base/phases.py,63,CONFIG,PhaseData,equation_of_state,ConfigValue,,None,Equation of state for phase
idaes/core/base/phases.py,73,CONFIG,PhaseData,equation_of_state_options,ConfigValue,,None,Options for equation of state
idaes/core/base/phases.py,82,CONFIG,PhaseData,parameter_data,ConfigValue,dict,{},Dict containing initialization data for parameters
idaes/core/base/phases.py,90,CONFIG,PhaseData,_phase_list_exists,ConfigValue,,False,
idaes/core/base/phases.py,99,CONFIG,PhaseData,therm_cond_phase,ConfigValue,,,Method to calculate thermal conductivity phase
idaes/core/base/phases.py,103,CONFIG,PhaseData,surf_tens_phase,ConfigValue,,,Method to calculate surface tension of phase
idaes/core/base/phases.py,107,CONFIG,PhaseData,visc_d_phase,ConfigValue,,,Method to calculate dynamic viscosity of phase
idaes/core/base/phases.py,111,CONFIG,PhaseData,transport_property_options,ConfigDict,,,"Options for transport properties like viscosity, surface tension, and thermal conductivity"
idaes/core/base/property_base.py,87,CONFIG,PhysicalParameterBlock,default_arguments,ConfigBlock,,,Default arguments to use with Property Package
idaes/core/base/property_base.py,544,CONFIG,StateBlockData,parameters,ConfigValue,is_physical_parameter_block,,A reference to an instance of the Property Parameter Block associated with this property package.
idaes/core/base/property_base.py,552,CONFIG,StateBlockData,defined_state,ConfigValue,Bool,False,Flag indicating if incoming state is fully defined
idaes/core/base/property_base.py,567,CONFIG,StateBlockData,has_phase_equilibrium,ConfigValue,Bool,True,Phase equilibrium constraint flag
idaes/core/base/reaction_base.py,78,CONFIG,ReactionParameterBlock,property_package,ConfigValue,is_physical_parameter_block,,Reference to associated PropertyPackageParameter object
idaes/core/base/reaction_base.py,85,CONFIG,ReactionParameterBlock,default_arguments,ConfigBlock,,,Default arguments to use with Property Package
idaes/core/base/reaction_base.py,261,CONFIG,ReactionBlockDataBase,parameters,ConfigValue,is_reaction_parameter_block,,A reference to an instance of the Reaction Parameter Block associated with this property package.
idaes/core/base/reaction_base.py,269,CONFIG,ReactionBlockDataBase,state_block,ConfigValue,is_state_block,,A reference to an instance of a StateBlock with which this reaction block should be associated.
idaes/core/base/reaction_base.py,277,CONFIG,ReactionBlockDataBase,has_equilibrium,ConfigValue,Bool,True,Equilibrium constraint flag
idaes/core/base/unit_model.py,65,CONFIG,UnitModelBlockData,dynamic,ConfigValue,DefaultBool,useDefault,Dynamic model flag
idaes/core/base/unit_model.py,79,CONFIG,UnitModelBlockData,has_holdup,ConfigValue,DefaultBool,useDefault,Holdup construction flag
idaes/core/initialization/block_triangularization.py,49,CONFIG,BlockTriangularizationInitializer,block_solver,ConfigValue,,'ipopt_v2',Solver to use for NxN blocks
idaes/core/initialization/block_triangularization.py,56,CONFIG,BlockTriangularizationInitializer,block_solver_options,ConfigDict,,,Dict of options to pass to block solver
idaes/core/initialization/block_triangularization.py,64,CONFIG.block_solver_options,BlockTriangularizationInitializer,tol,ConfigValue,float,1e-08,Convergence tolerance for block solver
idaes/core/initialization/block_triangularization.py,72,CONFIG.block_solver_options,BlockTriangularizationInitializer,max_iter,ConfigValue,int,200,Iteration limit for block solver
